run_id,cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,num_params,test_pearson,test_mae,val_r2,test_r2,val_mae,test_mse,val_spearman,test_spearman,val_pearson,val_mse,val_rmse,test_rmse
pqtawhs3,True,100000,sum,['codon_frequency'],10.0,500,2,657160.0,0.49797436328444467,0.09508638795744424,0.2295116224515842,0.2315280456748966,0.09498736660309352,0.016351866982853885,0.4306218428272057,0.4199948857513041,0.496232400218499,0.016573212348240794,0.12873698904448866,0.12787441879771685
pze1fiof,True,100000,sum,['codon_frequency'],10.0,200,2,263518.0,0.49669994881095303,0.09510341497380662,0.22845583028303085,0.230567500939851,0.09504342981365752,0.016372305854630724,0.42881609453794806,0.41972984615065134,0.49489198320334365,0.01659592244785413,0.1288251623241909,0.1279543115906249
jvxh8ho4,True,100000,sum,['codon_frequency'],10.0,100,2,131972.0,0.4961314457111217,0.09519984638343412,0.2266584743319815,0.23001213457278857,0.09523215241370704,0.016384123171983483,0.4290580543573021,0.41811907041090834,0.4925983608512566,0.016634583591500315,0.1289751278018375,0.1280004811396562
o9qu3qn7,True,100000,sum,['codon_frequency'],5.0,500,10,29222.0,0.35513652445837596,0.10331048292498032,0.11645049247077954,0.11793509122079592,0.10314820993574612,0.018768945278253894,0.29468396489606913,0.29605364269706363,0.3526186618176694,0.01900515833224908,0.13785919748877504,0.13699980028545258
ewqtgvmt,True,100000,sum,['codon_frequency'],5.0,200,10,11682.0,0.3528525918720525,0.10337880481770238,0.11569527478875052,0.1169603795455424,0.10320434796989544,0.01878968560009736,0.293468381989518,0.2953692826562164,0.35053784228084606,0.01902140307179108,0.1379181027704162,0.13707547410130436
a7hikual,True,100000,sum,['codon_frequency'],5.0,100,10,5854.0,0.3553766578054229,0.103276062127692,0.11718424132164208,0.11839508244180996,0.10309364465044124,0.018759157393065672,0.297983814667679,0.29807106064218986,0.353479674523858,0.018989375387470187,0.13780194261138043,0.13696407336621408
moirxq53,True,100000,sum,['codon_frequency'],5.0,500,5,30104.0,0.35381041745188035,0.10335363887275592,0.1161976905379879,0.1173140818881373,0.10317419877677922,0.01878215937402615,0.2953247005458508,0.2953008973010068,0.35189465299193023,0.019010596104234077,0.13787891827336796,0.13704801849726303
70eou20e,True,100000,sum,['codon_frequency'],5.0,200,5,12074.0,0.35276151894930796,0.10335643897293705,0.11582080100017832,0.11697972579640424,0.10318545269010708,0.018789273942496937,0.2938889911555355,0.2944937200814844,0.350964748347235,0.019018703001786284,0.13790831375151494,0.13707397252030357
ym0xlc7i,True,100000,sum,['codon_frequency'],5.0,100,5,6046.0,0.35301975271796765,0.10336976022837596,0.11591570417257048,0.11705325574365166,0.10320059228096798,0.01878770934159006,0.29507447585044866,0.29574675766688413,0.35128914727528565,0.019016661633643156,0.13790091237422308,0.1370682652607454
6wcr94nr,True,100000,sum,['codon_frequency'],5.0,500,2,31182.0,0.35400754787011707,0.1033626121523078,0.1157461984728224,0.11747527059556628,0.10320766242702432,0.018778729533433812,0.294590198724269,0.2952953167988518,0.3512139750458261,0.0190203077028611,0.1379141316285648,0.13703550464545242
us4je0ls,True,100000,sum,['codon_frequency'],5.0,200,2,12462.0,0.35295551917104684,0.10335856580087788,0.11621134598320648,0.11697753402003142,0.10318456096847768,0.018789320580029384,0.29292942731598376,0.2939815486687799,0.35169082023050857,0.01901030237547721,0.13787785310004363,0.13707414263831594
0i01ipim,True,100000,sum,['codon_frequency'],5.0,100,2,6252.0,0.35348745022049205,0.10336128391977198,0.11583954006644082,0.1170549943871485,0.10315549646365062,0.018787672346008075,0.29537405818041124,0.2962509007528382,0.3515919181011918,0.019018299924292287,0.137906852347127,0.13706813030755208
9d6u05ai,True,100000,sum,['codon_frequency'],,500,10,10341532.0,0.6226639806524316,0.08572491673118199,0.36505456087249455,0.3636553193629617,0.08540103545300676,0.01354040770708654,0.6105800264035275,0.5952382935983925,0.624284379550477,0.013657682450305226,0.11686608768289125,0.11636325754758904
su6ugx27,True,100000,sum,['codon_frequency'],,200,10,4133112.0,0.6173704564154617,0.08596777323463196,0.36627390928369274,0.3592570570132868,0.08532284777039689,0.013633995769074751,0.6090515511202899,0.5888730328588245,0.6248867311887295,0.013631454254352969,0.11675381901399615,0.11676470258205067
5txayo1p,True,100000,sum,['codon_frequency'],,100,10,2067796.0,0.6121861665366128,0.08628548710902481,0.3558121552387806,0.35553042417528025,0.08605362497993607,0.013713292617994288,0.5909962303469077,0.5798687650205755,0.6129470633810081,0.01385648668361956,0.11771357901117253,0.11710376859005985
oog2884n,True,100000,sum,['codon_frequency'],,500,5,19244526.0,0.6238728098040224,0.08560929360620559,0.3695084389340543,0.3657650208375852,0.08512176608249683,0.013495516598579048,0.6146905738829744,0.5974031137482586,0.6280735937162344,0.013561879490730068,0.11645548287105278,0.11617020529627659
zg5oanun,True,100000,sum,['codon_frequency'],,200,5,7697260.0,0.6207812615595607,0.08570988110038434,0.3669770886296405,0.3636053742920997,0.08534292336641537,0.01354147045915002,0.6089115395342786,0.5913075790646547,0.6247232093129585,0.013616328859916298,0.11668902630460286,0.11636782398562766
w30ndixi,True,100000,sum,['codon_frequency'],,500,2,50434564.0,0.6252803223321485,0.08556678962528233,0.3695826879567927,0.3674628428057286,0.0851469812842723,0.013459389634117438,0.6131717445858277,0.5966668750651505,0.6277828862263872,0.013560282393542946,0.11644862555454635,0.11601460957188728
lpm2nxzu,True,100000,sum,['codon_frequency'],,200,2,20170682.0,0.62112994653788,0.08576213824654949,0.3673119504170312,0.36379899237424707,0.08536109346762354,0.01353735057278731,0.6071401495768075,0.5891481186060614,0.624721089899698,0.013609125979676373,0.11665815865029061,0.11635012063933287
dlgkwemo,True,100000,sum,['codon_frequency'],,100,2,10089660.0,0.6148688327736789,0.086061658394397,0.3643557824551311,0.3593423962140333,0.08566855129956324,0.01363217988594307,0.5998621476952805,0.5791778579749669,0.6205052650385378,0.01367271318072608,0.11693037749330189,0.11675692650092787
andl2dfv,True,100000,sum,['one_hot_gene'],10.0,500,10,60522.0,0.3582774885658143,0.10461374265790392,0.12668199297217775,0.120971207146489,0.10441865224168012,0.01870434153639703,0.3374217663116578,0.3147873476907811,0.3628055507852418,0.01878507865889911,0.13705866867476538,0.13676381661973694
a5h5lpe0,True,100000,sum,['one_hot_gene'],10.0,200,10,24324.0,0.3598846934818881,0.1045303092865327,0.1265489843010722,0.12204633331600134,0.1043665598908666,0.018681464553034523,0.31240289227034373,0.289901720220317,0.3624782760083396,0.018787939676682925,0.1370691054785247,0.13668015420328777
63khbe5d,True,100000,sum,['codon_frequency'],,100,5,3848108.0,0.6169155176642039,0.08594598622580417,0.3625714036651113,0.36123865187518767,0.08543879894656863,0.01359183056654089,0.5999886076760093,0.581982804768327,0.6183822209961972,0.013711095185514771,0.1170943857984437,0.11658400647833686
kzmt8rjc,True,100000,sum,['one_hot_gene'],10.0,100,5,12086.0,0.3579945391908312,0.1045902580224364,0.12649419649900728,0.12090737866082436,0.10441280643841064,0.01870569970555523,0.30427517438670915,0.2791417633950173,0.36246311392435127,0.018789118162827783,0.13707340428700157,0.13676878191149922
9hrk04f9,True,100000,sum,['one_hot_gene'],10.0,200,5,24088.0,0.35737716669418,0.10460070812585508,0.12672624841614788,0.12051945084347282,0.10442078358093622,0.01871395419556307,0.3163703608313747,0.29469553810072613,0.3629219009113512,0.018784126723877304,0.13705519590251697,0.13679895538915154
1vy6nb8m,True,100000,sum,['one_hot_gene'],10.0,500,5,60374.0,0.35801908683818606,0.10460707268339645,0.12634479175463265,0.12098527996115582,0.1044303350364242,0.01870404208917295,0.33209839201378777,0.3090562744390497,0.3621947613903081,0.01879233186030397,0.13708512632778208,0.13676272185494465
13mziar0,True,100000,sum,['one_hot_gene'],10.0,100,10,12006.0,0.3561631249846865,0.10468297496714248,0.126206114389814,0.11993081171903276,0.10446846994987438,0.018726479504534432,0.30905707142504213,0.2868964206341697,0.36179580131307426,0.018795314811743603,0.13709600581980352,0.13684472771917242
tp2yneam,True,100000,sum,['one_hot_gene'],10.0,500,2,62412.0,0.35719171095962765,0.10463819442911348,0.1265919863832462,0.12047260783586212,0.10444637168538654,0.018714950940629978,0.328737281574595,0.30534042468588357,0.3626172541454003,0.018787014701485305,0.13706573131707758,0.1368025984425368
wrvc6vmu,True,100000,sum,['one_hot_gene'],10.0,100,2,12472.0,0.35861369714543834,0.10462669557708608,0.12558410375752804,0.12110239232743414,0.10443286261058682,0.01870155012336385,0.30751610160315795,0.28660959357397714,0.3609595755271403,0.018808694266375405,0.13714479307059166,0.13675361100667086
po75xre0,True,100000,sum,['one_hot_gene'],5.0,200,10,6294.0,0.2532727594954306,0.10720713515950785,0.07343829945976299,0.06396407335581655,0.107009327555148,0.01991736312237995,0.20500458701243235,0.1982857941210123,0.2711821444804811,0.019930351014068995,0.1411748951268213,0.14112888833396212
mxvbio5s,True,100000,sum,['one_hot_gene'],5.0,500,10,15730.0,0.25463764239523307,0.10718897776698534,0.0740653339543279,0.0645986321877654,0.10698753585874753,0.019903860714706616,0.24070769528116973,0.22141516087929652,0.2723084345304391,0.01991686349611167,0.1411271182165627,0.14108104307349947
d6gcemkf,True,100000,sum,['one_hot_gene'],10.0,200,2,24912.0,0.35604069497972124,0.1046480663535943,0.12532476969428896,0.11994369150209504,0.10448690382245893,0.018726205443134768,0.3150762989664737,0.29188659278953955,0.36046068848775986,0.018814272544548614,0.13716512874833972,0.13684372635650774
s0ul39vn,True,100000,sum,['one_hot_gene'],5.0,100,10,3130.0,0.253382999793893,0.10720416511495402,0.07347447130189078,0.06401503720799817,0.10700870832848028,0.019916278692262344,0.1997243548274705,0.18897368327194944,0.2712519541841954,0.019929572957399905,0.1411721394518051,0.1411250462967589
bzgzyhs8,True,100000,sum,['one_hot_gene'],5.0,500,5,15762.0,0.2534681707372331,0.10719981385726277,0.07357080691078366,0.06404960282139016,0.10700125569672296,0.01991554319071387,0.2276007261475957,0.21689844196353936,0.27142185462988955,0.019927500777533982,0.14116480006550494,0.14112244042218752
pguet6e6,True,100000,sum,['one_hot_gene'],5.0,200,5,6318.0,0.2541276074602329,0.10718536395780816,0.07399968195154705,0.06435907454291667,0.1069787874639965,0.019908958122258374,0.229781081361577,0.206577220209031,0.2722016082956135,0.019918275671317525,0.14113212133074995,0.14109910744671056
n4qcjpv4,True,100000,sum,['one_hot_gene'],5.0,500,2,16548.0,0.2537659599745451,0.10719107119499686,0.07364570726755093,0.06418891081195988,0.10699310450219224,0.01991257893714726,0.2125146747731886,0.19821072310858012,0.2715601171513488,0.01992588967014569,0.141159093473094,0.1411119376138931
jajsdlem,True,100000,sum,['one_hot_gene'],5.0,100,2,3328.0,0.25414701288362707,0.10720105382025712,0.07391484367520196,0.06436994055005352,0.107001260794876,0.01990872691082335,0.20737189703609163,0.19538501046471385,0.2720292143795541,0.0199201005434507,0.14113858630243786,0.14109828812151956
hry2u60w,True,100000,sum,['one_hot_gene'],5.0,100,5,3162.0,0.2531395875135735,0.1072095873214168,0.07352521547256974,0.06389863748323465,0.10700556806217422,0.019918755494187857,0.20504074513142545,0.1918856877134785,0.2713374005863791,0.019928481449804716,0.14116827352420486,0.14113382122718798
g3rom7fg,True,100000,sum,['one_hot_gene'],,200,10,16802332.0,0.8693660797228477,0.04594459708129874,0.7364302703354407,0.7426551609976106,0.045864976587183574,0.005475890892838999,0.883114363283686,0.8839475136025597,0.8659480714168488,0.005669387398416239,0.07529533450630417,0.07399926278578049
6hgdzmht,True,100000,sum,['one_hot_gene'],,100,10,8404868.0,0.869451808879209,0.04595004580354291,0.7361481379636352,0.743002583016696,0.04589903067934557,0.005468498302112654,0.8828196445071055,0.8838983750112609,0.8657267956623467,0.005675456068424114,0.07533562283823048,0.07394929548084048
56bdn7ke,True,100000,sum,['one_hot_gene'],,500,10,42024800.0,,,,,,,,,,,,
1xryj2q9,True,100000,sum,['one_hot_gene'],5.0,200,2,6630.0,0.25388163038144324,0.10718215175424556,0.0735694168060601,0.0642379511168043,0.10698881470178824,0.01991153543707273,0.20500497714844088,0.1982862057044792,0.27143154324939006,0.019927530678699845,0.14116490597418271,0.1411082401458991
tc965qd1,True,100000,sum,['one_hot_gene'],,500,5,46846800.0,,,,,,,,,,,,
qlektdji,True,100000,sum,['one_hot_gene'],,200,5,18727324.0,0.8686751028981634,0.04625018182124553,0.733373046878121,0.7406022550139695,0.04625506026875566,0.005519573483184519,0.8815284518312567,0.8824307866939638,0.864728745057367,0.0057351483041360625,0.07573076194081281,0.07429383206689852
g9ltcdwg,True,100000,sum,['one_hot_gene'],,100,5,9365030.0,0.8687134443513279,0.046249773691370656,0.7337704909074902,0.7407753648173815,0.0462346388927959,0.005515889980536322,0.8811708281699734,0.8820652112923933,0.8648341116654247,0.00572659927927441,0.07567429734906304,0.0742690378323048
6s3kxpmi,True,100000,sum,['one_hot_gene'],,500,2,50431278.0,,,,,,,,,,,,
2z2ikr0f,True,100000,sum,['one_hot_gene'],,200,2,20175908.0,0.8646359186271415,0.047324867335394045,0.7231678467898979,0.7315795606185325,0.04737000258927104,0.0057115621403511915,0.8746892736127266,0.87513503365823,0.8600086737557459,0.005954662255347844,0.07716645809772432,0.07557487770649181
0e3k57i2,True,100000,sum,['one_hot_gene'],,100,2,10087608.0,0.8644824898885367,0.047338239843440856,0.7223254942401562,0.7312313235386454,0.04743928767522753,0.005718972074281458,0.8747545141329586,0.8752480187703022,0.859638374836378,0.005972781266725239,0.07728377104363657,0.07562388560687329
