run_id,cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,elastic_net.alpha,elastic_net.l1_ratio,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
ilydju6f,True,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],1.0,0.1,1280.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
obtxuo99,True,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],0.5,0.5,1280.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
urcdo4bo,True,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],0.5,0.1,1280.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
hz8rodlf,True,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],0.1,0.9,1280.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
dpn5y6g2,True,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],0.1,0.5,1280.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
i7rc87ru,True,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],0.1,0.1,1280.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
gpy57bse,True,1000,mean,['esm2_t33_650M_UR50D_all'],1.0,0.9,1280.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
mgzx159q,True,1000,mean,['esm2_t33_650M_UR50D_all'],1.0,0.5,1280.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
b4mmg7ew,True,1000,mean,['esm2_t33_650M_UR50D_all'],1.0,0.1,1280.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
4ctm6w32,True,1000,mean,['esm2_t33_650M_UR50D_all'],0.5,0.9,1280.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
wpqrl76q,True,1000,mean,['esm2_t33_650M_UR50D_all'],0.5,0.5,1280.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
bmbhqh7c,True,1000,mean,['esm2_t33_650M_UR50D_all'],0.5,0.1,1280.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
2g4a59ii,True,1000,mean,['esm2_t33_650M_UR50D_all'],0.1,0.9,1280.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
d4q1escp,True,1000,mean,['esm2_t33_650M_UR50D_all'],0.1,0.5,1280.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
vxmb4faa,True,1000,mean,['esm2_t33_650M_UR50D_all'],0.1,0.1,1280.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
orukaswn,True,1000,mean,['nt_window_five_prime_1003'],1.0,0.9,2560.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
m5r8fx84,True,1000,mean,['nt_window_five_prime_1003'],1.0,0.5,2560.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
z6r6933r,True,1000,mean,['nt_window_five_prime_1003'],1.0,0.1,2560.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
sjyymih3,True,1000,mean,['nt_window_five_prime_1003'],0.5,0.9,2560.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
dsp0xtvn,True,1000,mean,['nt_window_five_prime_1003'],0.5,0.5,2560.0,-2.172305199277247e-05,-0.0001395698185355787,NaN,NaN,NaN,NaN,0.1231238692998886,0.11195164918899536,0.02460023388266563,0.02336806617677212,0.15684461700251504,0.15286617080561715,-0.0017048589319492713,0.0,-0.01287854969764468,0.0,-0.005901113514058753,0.0,-0.007606873889944188,0.0,-0.00206783701065949,0.0,,,,,,,,,,,,,,,,,,,,,0.020017802715301514,0.020480751991271973,0.017194589599967003,0.021195784211158752,0.020813113078475,0.020286327227950096,0.02480792999267578,0.019290881231427193,0.0193172637373209,0.020656175911426544,0.11310964822769164,0.10914431512355804,0.10424688458442688,0.11249050498008728,0.11263227462768556,0.11017648875713348,0.11758021265268326,0.10766056180000304,0.1039028912782669,0.11142266541719437,0.1414842843403518,0.1431109778852481,0.13112814190694155,0.14558771998750017,0.144267505275703,0.1424300783821665,0.15750533321978585,0.13889161685079193,0.13898655955638625,0.1437225657697028,-0.006031846608851277,0.0045774266710394305,0.0,0.0,,,,,,,,,0.02043013982474804,0.0027923563348160587,0.020381984114646912,0.0006976500866659194,0.11029438227415085,0.005997878225012365,0.11017890721559524,0.001890956700121078,0.1426743648598337,0.009628436827380873,0.14274859177508187,0.0024555195168057924
